id,handle,created_at,text,cleaned_text
1139006487223820289,ConnorMackinnis,2019-06-13 03:08:02,I swear I’m going to have Will Smith singing Arabian Nights stuck in my head for the next six months #Aladdin,swear im going smith singing arabian nights stuck head next six months aladdin
1138968250941730818,koenshii,2019-06-13 00:36:06,Aladdin was just barely watchable but they absolutely butchered some of the songs (only one I really liked was Arab… https://t.co/2dOLCKC6eG,aladdin barely watchable absolutely butchered songs one really liked arab
1138959828158537728,17s_JEONGHAN,2019-06-13 00:02:38,"@wuenwoo I have find them already, maybe i could have more `giggles. Hopefully you can control your emotions.. I kn… https://t.co/pxLHd1CGQE",find already maybe could giggles hopefully control emotions kn
1138958451378442242,melchor_vergara,2019-06-12 23:57:10,"I think GMA Network is messed up, Aladdin is part of a collection of stories titled ARABIAN NIGHTS. 😀 https://t.co/PDjiduSSiP",think gma network messed aladdin pa collection stories titled arabian nights
1138933522901721088,nur99__,2019-06-12 22:18:06,I want to watch Aladdin again🥺 such a cute movie and Arabian nights is THAT song,want watch aladdin cute movie arabian nights song
1138924419223556105,artofzouakha,2019-06-12 21:41:56,"Saw the live action Aladdin movie last night, and got so inspired to redraw my OCs for my #characterdesign class ba… https://t.co/lpvQ48pi3M",saw live action aladdin movie last night got inspired redraw ocs characterdesign class ba
1138889839162449920,LUVKittyKatrina,2019-06-12 19:24:31,#LUVIT 😍 Arabian Nights Mouse Ears Collection - so magical! 👉🏼👉🏼👉🏼 https://t.co/RKNAuCOdui 🧞‍♂️ #Aladdin #Jasmine… https://t.co/2285dcyVw0,luvit arabian nights mouse ears collection magical aladdin jasmine
1138885798873522177,AgathaDCarlos1,2019-06-12 19:08:28,"📚💫
#Arabian_Nights 🧞‍♂️ @wnyps1
Drama Club Presents #Disney #Aladdin 🐫 @SuperintClara  @FRSNewJersey @AdParkin78… https://t.co/DOwiIaVjHK",arabiannights drama club presents disney aladdin
1138862889719123968,grootfruit,2019-06-12 17:37:26,@wilsonbcrnes arabian nights - aladdin 2019 😂,arabian nights aladdin
1138827332209250305,dee_difruscia,2019-06-12 15:16:09,"Me explaining that 
Will Smith’s Arabian 
Nights is my new 
going out song:           My… https://t.co/4Z1S9CSwtZ",explaining smiths arabian nights new going song
1138822650850160640,Littlelady2511,2019-06-12 14:57:32,"My client is listening to the soundtrack to Aladdin (movie), but is only playing Arabian nights on repeat!! #killmenow",client listening soundtrack aladdin movie playing arabian nights repeat killmenow
1138756786796748803,deezeeyouel,2019-06-12 10:35:49,"You ever seen a person just randomly singing arabian nights from Aladdin movie?

I’m that guy.",ever seen person randomly singing arabian nights aladdin movieim guy
1138670908070146048,withlovealeeza,2019-06-12 04:54:34,That Arabian Nights intro in Aladdin was everything. I hate musicals but actually didn’t mind the songs in the film.,arabian nights intro aladdin everything hate musicals actually didnt mind songs film
1138647647965798401,JoshMartinezJM,2019-06-12 03:22:08,"Will Smith - Arabian Nights (2019) (From ""Aladdin""/Audio Only) https://t.co/1XzPJ7wYbq via @YouTube",smith arabian nights aladdinaudio via
1138633137649590273,RetroRPwriter,2019-06-12 02:24:29,"Waaaait a second…… 

The “Arabian Nights” episode of Fonz and The Happy Days Gang was released in 1980… TWELVE year… https://t.co/BbqmdnXJqx",waaaait second arabian nights episode fonz happy days gang released twelve year
1138622732940144640,TheBookMuse1,2019-06-12 01:43:08,"@Dymocksbooks I'm up to 82 books for the year, but am reading Aladdin and the Arabian nights, Fled and either Stasi… https://t.co/YMuH3SyVEi",im books year reading aladdin arabian nights fled either stasi
1138615546235277312,factpacific,2019-06-12 01:14:35,"The original story from ""Tales of 1001 Arabian Nights"" begins, ""Aladdin was a little Chinese boy.""",original story tales arabian nights begins aladdin little chinese boy
1138564734620450817,goblinbecca,2019-06-11 21:52:40,i mad at how good aladdin was. arabian nights didn’t need to go as hard as it did but DAMN.,mad good aladdin arabian nights didnt need go hard damn
1138553166688075776,chris_mcgurr,2019-06-11 21:06:42,@deathbybadger Do you sing the title to the tune of “Arabian Nights” from Aladdin? I would.,sing title tune arabian nights aladdin would
1138549378329661440,C0URTNEYALLIS0N,2019-06-11 20:51:39,If you want to hear three adults scream about the lack of Arabian nights in a movie that takes mostly in the day ti… https://t.co/nDjjwgGn8K,want hear three adults scream lack arabian nights movie takes mostly day ti
1138547931156557824,AEAA_91,2019-06-11 20:45:54,"Arabian nights 🎶❤️ 

#Aladdin",arabian nights aladdin
1138530482960965634,Nav1gatorStud1o,2019-06-11 19:36:34,"Arabian Nights on Navigator!🧞‍
https://t.co/Gq2bjmLO19
TABS https://t.co/B45Q9xp4V7

#Aladdin #AladdinMovie #guitar… https://t.co/bXsuISMaKo",arabian nights navigatortabs aladdin aladdinmovie guitar
1138525657816797186,AugustBreitbar3,2019-06-11 19:17:24,Arabian Nights- Aladdin (lyrics) https://t.co/j2aIf4QES9 via @YouTube,arabian nights aladdin lyrics via
1138522593114374144,AKaun6899,2019-06-11 19:05:13,"@MisterCoat Very tricky indeed. Something like the edited lyrics to Arabian Nights doesn’t bother me, since I wasn’… https://t.co/cvqPGLEBC4",tricky indeed something like edited lyrics arabian nights doesnt bother since
1138506375372333056,HazySkiesDesign,2019-06-11 18:00:46,Have you seen the new Aladdin movie yet? We are excited to go see it soon! #Backdrop shown is Arabian Nights. Take… https://t.co/R77fxR2JYZ,seen new aladdin movie yet excited go see soon backdrop shown arabian nights take
1138483899854721025,SergioL_Mnz,2019-06-11 16:31:28,"Watches Aladdin,

Sings Arabian Nights 20 times xD",watches aladdinsings arabian nights times xd
1138480820660899842,marcjack79,2019-06-11 16:19:14,"Great #music Greater #movie #aladdin #disney #marcjack79 #sing 
Aladdin 2019: Arabian Nights Cover and Movie Review… https://t.co/0vQS880bxH",great music greater movie aladdin disney marcjack sing aladdin arabian nights cover movie review
1138444178130518016,Nxt2XXX,2019-06-11 13:53:37,"เพลง Aladdin คือดีสาสสสส
ทั้ง Arabian Nights 
A Whole New World
Speechless คือสุดดด",aladdin arabian nights whole new worldspeechless
